EMPRESA_ID,EMPRESA_NOMBRE,EMPRESA_CATEGORIA,EMPRESA_PAIS,EMPRESA_WEB,EMPRESA_EMAIL,PERFIL_ID,USERNAME,PLATAFORMA,FECHA_CREACION_PERFIL,ACTIVO,SEMANA_SNAPSHOT,SEGUIDORES,ALCANCE_SEMANAL,IMPRESIONES_SEMANALES,VISITAS_PERFIL,CREATED_AT,UPDATED_AT
E0012,Torres & Asociados S.A.,Hostelería,México,https://www.inversiones.com,info@inversiones.com,P00021,@millateofilo,TikTok,2023-06-07,false,2024-09-23,312961,100957,279613,15930,2024-09-23 04:47:55.212,2024-09-30 06:00:00.000
E0012,Torres & Asociados S.A.,Hostelería,México,https://www.inversiones.com,info@inversiones.com,P00021,@millateofilo,tiktok,2023-06-07,false,2024-09-30,313181,68795,139233,24353,2024-09-30 03:35:57.965,2024-10-07 01:00:00.000
E0012,Torres & Asociados S.A.,Hostelería,México,https://www.inversiones.com,info@inversiones.com,P00021,@millateofilo,TikTok,2023-06-07,false,2024-10-07,313367,81650,158034,5784,2024-10-07 03:28:12.717,2024-10-14 02:00:00.000
E0012,Torres & Asociados S.A.,Hostelería,México,https://www.inversiones.com,info@inversiones.com,P00021,@millateofilo,TikTok,2023-06-07,false,2024-10-14,313652,31286,70747,4204,2024-10-14 06:14:23.125,2024-10-21 02:00:00.000
E0012,Torres & Asociados S.A.,Hostelería,México,https://www.inversiones.com,info@inversiones.com,P00021,@millateofilo,TikTok,2023-06-07,false,2024-10-21,313535,61500,137237,15552,2024-10-21 06:10:12.182,2024-10-28 06:00:00.000
E0012,Torres & Asociados S.A.,Hostelería,México,https://www.inversiones.com,info@inversiones.com,P00021,@millateofilo,TikTok,2023-06-07,false,2024-10-28,315122,99763,239530,6437,2024-10-28 04:27:18.040,2024-11-04 02:00:00.000
E0012,Torres & Asociados S.A.,Hostelería,México,https://www.inversiones.com,info@inversiones.com,P00021,@millateofilo,TikTok,2023-06-07,false,2024-11-04,315009,121381,340118,19377,2024-11-04 04:43:37.272,2024-11-11 06:00:00.000
E0012,Torres & Asociados S.A.,Hostelería,México,https://www.inversiones.com,info@inversiones.com,P00021,@millateofilo,TikTok,2023-06-07,false,2024-11-11,315216,86801,117465,24228,2024-11-11 03:59:45.579,2024-11-18 04:00:00.000
E0012,Torres & Asociados S.A.,Hostelería,México,https://www.inversiones.com,info@inversiones.com,P00021,@millateofilo,TikTok,2023-06-07,false,2024-11-18,317094,35803,44186,20634,2024-11-18 02:09:56.079,2024-11-25 01:00:00.000
E0012,Torres & Asociados S.A.,Hostelería,México,https://www.inversiones.com,info@inversiones.com,P00021,@millateofilo,TikTok,2023-06-07,false,2024-11-25,316978,70374,202742,10712,2024-11-25 01:06:24.134,2024-12-02 05:00:00.000
E0012,Torres & Asociados S.A.,Hostelería,México,https://www.inversiones.com,info@inversiones.com,P00021,@millateofilo,TikTok,2023-06-07,false,2024-12-02,317426,44263,60256,9991,2024-12-02 02:36:36.107,2024-12-09 01:00:00.000
E0012,Torres & Asociados S.A.,Hostelería,México,https://www.inversiones.com,info@inversiones.com,P00021,@millateofilo,TikTok,2023-06-07,false,2024-12-09,317709,61790,110208,11528,2024-12-09 05:05:07.434,2024-12-16 03:00:00.000
E0012,Torres & Asociados S.A.,Hostelería,México,,info@inversiones.com,P00021,@millateofilo,TikTok,2023-06-07,false,2024-12-16,318986,121940,205434,10298,2024-12-16 03:22:59.137,2024-12-23 01:00:00.000
E0012,Torres & Asociados S.A.,Hostelería,México,https://www.inversiones.com,info@inversiones.com,P00021,@millateofilo,TikTok,2023-06-07,false,2024-12-23,321086,91921,151060,15678,2024-12-23 05:00:38.955,2024-12-30 06:00:00.000
E0012,Torres & Asociados S.A.,Hostelería,México,,info@inversiones.com,P00021,@millateofilo,TikTok,2023-06-07,false,2024-12-30,321474,104063,225563,12750,2024-12-30 05:54:47.409,
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-07-01,167424,11897,34016,4877,2024-07-01 02:10:26.393,2024-07-08 05:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-07-08,167785,51797,114655,5208,2024-07-08 02:29:33.924,2024-07-15 03:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-07-15,168788,60658,176013,9192,2024-07-15 06:34:25.681,2024-07-22 06:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-07-22,169833,9435,23071,9383,2024-07-22 00:28:51.138,2024-07-29 04:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-07-29,171141,40790,106753,9487,2024-07-29 00:29:44.053,2024-08-05 04:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-08-05,172307,31939,86569,11515,2024-08-05 06:01:31.646,2024-08-12 05:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,Youtube,2022-07-28,true,2024-08-12,173472,20301,54189,9326,2024-08-12 05:04:04.615,2024-08-19 02:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-08-19,174028,9136,27149,9517,2024-08-19 00:56:18.255,2024-08-26 03:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-08-26,176197,43661,57529,3343,2024-08-26 00:38:44.136,2024-09-02 01:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-09-02,178674,10379,30572,10263,2024-09-02 04:21:21.869,2024-09-09 05:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-09-09,179697,36189,108248,5244,2024-09-09 04:32:23.464,2024-09-16 02:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-09-16,181117,42805,75732,6779,2024-09-16 02:52:25.194,2024-09-23 04:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-09-23,181840,21622,38759,2618,2024-09-23 03:46:45.035,2024-09-30 01:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-09-30,182552,16017,26092,6180,2024-09-30 00:39:16.652,2024-10-07 04:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-10-07,184813,38119,54307,14455,2024-10-07 05:52:17.009,2024-10-14 04:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-10-14,187014,50337,66365,10740,2024-10-14 03:38:43.979,2024-10-21 04:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-10-21,189269,10166,19224,12427,2024-10-21 05:53:18.740,2024-10-28 03:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-10-28,189757,16661,20361,11372,2024-10-28 04:23:02.707,2024-11-04 02:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-11-04,192000,39478,64652,12632,2024-11-04 00:40:09.910,2024-11-11 02:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,you tube,2022-07-28,true,2024-11-11,192296,19535,34295,6538,2024-11-11 02:13:15.337,2024-11-18 04:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,you tube,2022-07-28,true,2024-11-11,192296,19535,34295,6538,2024-11-11 02:13:15.337,2024-11-18 05:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-11-18,193724,32998,97598,10623,2024-11-18 01:16:29.392,2024-11-25 05:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-11-25,195793,48582,87651,6064,2024-11-25 02:04:29.333,2024-12-02 02:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-12-02,196436,41897,66350,8574,2024-12-02 05:24:40.196,2024-12-09 03:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-12-09,196438,34427,75685,3922,2024-12-09 03:15:47.739,2024-12-16 05:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,,info@melendez.com,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-12-16,197034,70909,176840,6657,2024-12-16 03:30:09.343,2024-12-23 04:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-12-23,199416,64928,90882,15061,2024-12-23 02:03:59.694,2024-12-30 06:00:00.000
E0013,Transportes YB S.A.,Tecnología,Chile,https://www.melendez.com,info@melendez.com,P00022,@reinaldo27,YouTube,2022-07-28,true,2024-12-30,199383,18238,50863,3819,2024-12-30 01:39:41.492,
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-07-01,170990,43698,119644,5231,2024-07-01 01:08:04.033,2024-07-08 01:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-07-08,171547,52245,136484,11213,2024-07-08 03:51:14.262,2024-07-15 04:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-07-15,171980,27970,52387,10080,2024-07-15 04:46:49.601,2024-07-22 06:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-07-22,172579,62682,126225,4557,2024-07-22 01:43:46.205,2024-07-29 01:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-07-29,172623,26457,56455,4507,2024-07-29 00:45:02.094,2024-08-05 03:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-08-05,173889,10198,20345,4972,2024-08-05 01:20:30.414,2024-08-12 01:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-08-12,173992,15921,29428,8390,2024-08-12 02:39:59.049,2024-08-19 05:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-08-19,176166,70342,210824,11039,2024-08-19 05:20:09.967,2024-08-26 03:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-08-26,178241,56187,68626,9943,2024-08-26 06:52:16.602,2024-09-02 03:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-09-02,180345,58628,150305,10924,2024-09-02 03:32:49.643,2024-09-09 05:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-09-09,181888,63393,79506,3588,2024-09-09 05:32:34.729,2024-09-16 01:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-09-16,183331,53169,102406,11825,2024-09-16 03:32:46.568,2024-09-23 03:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-09-23,185500,68600,153182,6930,2024-09-23 03:13:14.853,2024-09-30 04:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-09-30,187817,68207,93295,3249,2024-09-30 03:20:56.275,2024-10-07 06:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-10-07,188471,28626,61371,7883,2024-10-07 02:13:21.995,2024-10-14 04:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-10-14,190129,58958,112031,13927,2024-10-14 02:05:41.351,2024-10-21 04:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-10-21,191100,48849,102800,11072,2024-10-21 01:39:35.874,2024-10-28 02:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-10-28,193131,69089,140137,9720,2024-10-28 04:42:24.687,2024-11-04 04:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-11-04,193548,37793,57567,10304,2024-11-04 02:58:14.568,2024-11-11 05:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-11-11,195820,46645,111947,2873,2024-11-11 05:14:47.126,2024-11-18 02:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,,,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-11-18,195950,44390,115552,7584,2024-11-18 01:11:34.621,2024-11-25 02:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-11-25,197057,61301,167988,7442,2024-11-25 00:10:37.903,2024-12-02 05:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-12-02,199003,55712,138413,8087,2024-12-02 03:05:57.177,2024-12-09 03:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-12-09,200303,21824,52563,2160,2024-12-09 02:04:22.178,2024-12-16 02:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-12-16,200198,68622,182584,10985,2024-12-16 05:10:49.880,2024-12-23 03:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-12-23,200920,36391,59294,3294,2024-12-23 03:30:10.435,2024-12-30 03:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00023,@buendiatoni,YouTube,2022-09-04,false,2024-12-30,203340,22115,33187,7950,2024-12-30 00:58:04.051,
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-07-01,8077,1060,1474,263,2024-07-01 00:43:59.017,2024-07-08 06:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-07-08,9288,607,1695,360,2024-07-08 05:05:47.473,2024-07-15 01:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-07-15,9376,2437,7229,550,2024-07-15 05:01:24.829,2024-07-22 05:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-07-22,11805,2582,4655,620,2024-07-22 03:53:10.392,2024-07-29 02:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-07-29,12013,1899,4801,756,2024-07-29 03:46:39.078,2024-08-05 02:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,,P00024,@octavia28,TikTok,2022-07-19,false,2024-08-05,14162,5608,11208,1011,2024-08-05 01:07:04.254,2024-08-12 04:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-08-12,13959,1816,4574,474,2024-08-12 01:17:17.078,2024-08-19 05:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,,P00024,@octavia28,TikTok,2022-07-19,false,2024-08-19,15221,3539,5416,823,2024-08-19 00:52:16.138,2024-08-26 04:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-08-26,15632,4024,10849,1175,2024-08-26 01:29:41.001,2024-09-02 05:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-09-02,16351,2552,5710,1271,2024-09-02 02:03:23.248,2024-09-09 03:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-09-09,17782,4033,10174,1124,2024-09-09 05:41:52.639,2024-09-16 03:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-09-16,18107,4409,6685,663,2024-09-16 02:06:48.920,2024-09-23 01:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-09-23,18583,956,2629,1135,2024-09-23 02:38:36.094,2024-09-30 02:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-09-30,20692,1550,4329,1644,2024-09-30 01:39:48.452,2024-10-07 02:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-10-07,22393,6096,11355,314,2024-10-07 02:43:44.298,2024-10-14 03:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-10-14,22208,6531,15423,628,2024-10-14 03:24:09.143,2024-10-21 06:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-10-21,22286,6140,17501,843,2024-10-21 04:24:10.589,2024-10-28 02:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-10-28,23223,5230,11295,1673,2024-10-28 04:14:17.447,2024-11-04 03:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-11-04,24333,8151,13728,600,2024-11-04 05:10:37.561,2024-11-11 05:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-11-11,25744,6017,14309,1578,2024-11-11 01:23:31.965,2024-11-18 05:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-11-18,26314,3025,3951,599,2024-11-18 04:48:36.062,2024-11-25 03:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-11-25,26694,2080,2816,499,2024-11-25 00:24:53.088,2024-12-02 02:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-11-25,26694,2080,2816,499,2024-11-25 00:24:53.088,2024-12-02 02:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-12-02,26423,7474,19586,341,2024-12-02 02:02:42.000,2024-12-09 06:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-12-09,27503,7192,12987,1587,2024-12-09 02:22:06.365,2024-12-16 03:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,,P00024,@octavia28,TikTok,2022-07-19,false,2024-12-16,28555,9485,11434,2025,2024-12-16 03:13:56.451,2024-12-23 06:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-12-23,29273,5238,12115,1642,2024-12-23 03:15:26.775,2024-12-30 03:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00024,@octavia28,TikTok,2022-07-19,false,2024-12-30,30448,10830,31897,1872,2024-12-30 04:17:50.073,
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00025,@herminia16,Instagram,2023-07-29,true,2024-07-01,57068,22564,61888,4186,2024-07-01 04:41:40.674,2024-07-08 01:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00025,@herminia16,Instagram,2023-07-29,true,2024-07-08,57291,12848,17431,3910,2024-07-08 06:56:54.939,2024-07-15 06:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00025,@herminia16,Instagram,2023-07-29,true,2024-07-15,57987,7194,18386,3257,2024-07-15 00:57:51.249,2024-07-22 06:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00025,@herminia16,Instagram,2023-07-29,true,2024-07-22,58589,17676,42399,4488,2024-07-22 04:40:40.773,2024-07-29 03:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00025,@herminia16,Instagram,2023-07-29,true,2024-07-29,59205,22268,57438,3081,2024-07-29 04:14:04.725,2024-08-05 01:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00025,@herminia16,Instagram,2023-07-29,true,2024-08-05,60694,20208,32381,1098,2024-08-05 00:36:49.448,2024-08-12 02:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00025,@herminia16,Instagram,2023-07-29,true,2024-08-12,61677,23679,53004,624,2024-08-12 00:53:52.749,2024-08-19 06:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00025,@herminia16,Instagram,2023-07-29,true,2024-08-19,61894,14354,32768,1581,2024-08-19 02:54:04.304,2024-08-26 03:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,,info@carmela.es,P00025,@herminia16,Instagram,2023-07-29,true,2024-08-26,63460,6447,11025,3953,2024-08-26 05:54:31.392,2024-09-02 06:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00025,@herminia16,Instagram,2023-07-29,true,2024-09-02,65510,14241,38331,2925,2024-09-02 04:35:42.982,2024-09-09 02:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00025,@herminia16,Instagram,2023-07-29,true,2024-09-09,66131,19518,25268,4667,2024-09-09 01:33:12.603,2024-09-16 05:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00025,@herminia16,Instagram,2023-07-29,true,2024-09-16,68075,12750,24994,2936,2024-09-16 02:28:28.858,2024-09-23 06:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00025,@herminia16,Instagram,2023-07-29,true,2024-09-23,70019,13150,18878,4387,2024-09-23 04:16:26.241,2024-09-30 01:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,,info@carmela.es,P00025,@herminia16,Instagram,2023-07-29,true,2024-09-30,71695,10888,15903,1811,2024-09-30 05:12:48.091,2024-10-07 05:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00025,@herminia16,Instagram,2023-07-29,true,2024-10-07,73144,21051,31635,1019,2024-10-07 02:35:58.131,2024-10-14 01:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00025,@herminia16,Instagram,2023-07-29,true,2024-10-14,73452,19790,38139,909,2024-10-14 01:55:32.212,2024-10-21 02:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00025,@herminia16,Instagram,2023-07-29,true,2024-10-21,75899,21288,55347,5354,2024-10-21 04:10:20.981,2024-10-28 05:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00025,@herminia16,Instagram,2023-07-29,true,2024-10-28,78338,28825,46260,4001,2024-10-28 06:23:44.169,2024-11-04 02:00:00.000
E0014,Finanzas Inteligentes S.Com.,Alimentación,España,https://www.carmela.es,info@carmela.es,P00025,@herminia16,Instagram,2023-07-29,true,2024-11-04,79814,12325,17568,2615,2024-11-04 05:07:49.617,2024-11-11 05:00:00.000
